Image,Red,Green,Blue,Contrast,Energy,Correlation,Homogeneity,Freshness
Screen Shot 2018-06-07 at 2.46.12 PM,592796,528765,440874,509.50612244897974,0.4653763820925804,0.8928683277674652,0.5261210390051905,0
saltandpepper_Screen Shot 2018-06-08 at 2.31.03 PM,499099,412174,345113,485.59591836734694,0.2586488133803383,0.9554684927263941,0.3706781291635731,0
rotated_by_45_Screen Shot 2018-06-07 at 3.03.58 PM,446268,352013,256002,1589.1481632653063,0.2409530915687252,0.8864669447351741,0.40043481259371416,0
rotated_by_30_Screen Shot 2018-06-07 at 2.38.04 PM,418379,302460,278330,2226.903265306122,0.26255813897723745,0.8674308275219021,0.4072457028262461,0
vertical_flip_Screen Shot 2018-06-08 at 2.35.32 PM,512857,423218,402633,370.4751020408163,0.3539069733314035,0.964874187518122,0.4558835013607615,0
rotated_by_30_Screen Shot 2018-06-08 at 2.23.40 PM,410068,291478,276568,1964.6391836734695,0.26934105965113114,0.8801118876151743,0.4250040763648446,0
rotated_by_75_Screen Shot 2018-06-08 at 2.24.46 PM,486824,417576,287725,1531.4967346938774,0.191185607965256,0.8529328285136613,0.3439995075001877,0
rotated_by_60_Screen Shot 2018-06-07 at 2.44.51 PM,466340,340470,241552,1095.172244897959,0.1536925754445288,0.9057579567077769,0.32582350504147195,0
Screen Shot 2018-06-07 at 2.38.49 PM,496434,439184,426501,693.6579591836735,0.3233738995092189,0.9214465134248688,0.38664669757664993,0
rotated_by_30_Screen Shot 2018-06-07 at 2.51.37 PM,397437,297609,247620,2187.46,0.2022975075213593,0.8393267193118036,0.33404258008339005,0
Screen Shot 2018-06-07 at 3.02.18 PM,421144,316921,298473,467.0910204081632,0.07760900088204462,0.9585351770302851,0.3290093317346684,0
rotated_by_45_Screen Shot 2018-06-07 at 2.20.29 PM,478900,443120,370533,1813.0702040816327,0.27353578237572507,0.8956161576074467,0.5303628061024632,0
Screen Shot 2018-06-07 at 2.40.48 PM,527000,405987,375134,230.76285714285717,0.1224557821239712,0.9741920173981187,0.33947055989358726,0
rotated_by_15_Screen Shot 2018-06-07 at 3.03.46 PM,450873,351683,337739,2066.3595918367346,0.2491946210969921,0.8485515513830876,0.3675131279383743,0
rotated_by_15_Screen Shot 2018-06-07 at 2.37.43 PM,474237,340068,287932,1688.6636734693877,0.18230487849030838,0.8679343901371864,0.3290522739189118,0
rotated_by_15_Screen Shot 2018-06-08 at 2.40.13 PM,447002,347010,315158,1527.2302040816326,0.2601999999679867,0.895470529257333,0.390606283978818,0
Screen Shot 2018-06-08 at 2.46.36 PM,618594,555630,406110,110.23306122448979,0.29650947296028396,0.9458773148883728,0.4416653345555404,0
rotated_by_30_Screen Shot 2018-06-07 at 2.59.38 PM,419195,349253,314096,1480.6542857142856,0.15031938786246749,0.8706105530942191,0.34378936670559446,0
rotated_by_30_Screen Shot 2018-06-07 at 3.04.10 PM,468293,405497,300516,1709.07306122449,0.2155015072456714,0.8756929187129311,0.40380641104645576,0
rotated_by_30_Screen Shot 2018-06-07 at 2.57.49 PM,467720,420501,382377,1723.0595918367349,0.4527873781690893,0.9032630298298107,0.6025848010350763,0
vertical_flip_Screen Shot 2018-06-08 at 2.34.47 PM,619857,575386,468779,189.0840816326531,0.4364450689480631,0.92121076871789,0.6018866216622756,0
translation_Screen Shot 2018-06-08 at 2.43.54 PM,464481,374369,299333,1491.9269387755103,0.2674797925082377,0.8904835538799108,0.43642988246110553,0
Screen Shot 2018-06-08 at 2.45.50 PM,497505,377928,287826,350.2828571428572,0.021740202425446165,0.8801482036668885,0.12956540323909813,0
rotated_by_45_Screen Shot 2018-06-08 at 2.30.57 PM,377557,302068,225532,1806.7085714285715,0.18996788347337454,0.8757989019697616,0.3462654302338015,0
translation_Screen Shot 2018-06-08 at 2.29.20 PM,459171,371411,327111,1372.715918367347,0.2963757197606446,0.9099384940780865,0.44626763746455533,0
rotated_by_30_Screen Shot 2018-06-08 at 2.39.51 PM,496429,416098,385786,1332.3861224489797,0.19034351550344641,0.9091738478899442,0.43533489534538006,0
Screen Shot 2018-06-08 at 2.42.22 PM,542362,456768,415223,563.48,0.405725269838581,0.9358037735101885,0.4628312769455203,0
rotated_by_60_Screen Shot 2018-06-08 at 2.25.43 PM,465113,348580,262183,2013.1644897959181,0.22400169571560216,0.8647532262026243,0.3762512211105371,0
vertical_flip_Screen Shot 2018-06-07 at 2.53.20 PM,504060,341541,315259,651.9510204081632,0.2622984936894481,0.9427882633426355,0.3427438262882298,0
Screen Shot 2018-06-08 at 2.40.38 PM,570706,513223,471178,476.79632653061225,0.24404579629080617,0.9237049665329283,0.5218739356150075,0
rotated_by_30_Screen Shot 2018-06-08 at 2.50.14 PM,440049,384358,318825,1478.4273469387758,0.18030285965425005,0.8959862124866935,0.3850280728833505,0
Screen Shot 2018-06-07 at 2.57.42 PM,587062,562959,413813,348.92408163265304,0.43537983627238613,0.9303299982068254,0.5323458712869452,0
Screen Shot 2018-06-07 at 3.03.58 PM,552502,458249,362402,448.11020408163273,0.3282575506750408,0.9345337434574991,0.39576481645877,0
rotated_by_60_Screen Shot 2018-06-08 at 2.40.38 PM,472365,415408,373733,1905.1408163265307,0.21431642151216332,0.8786417563925637,0.48140971501563856,0
rotated_by_75_Screen Shot 2018-06-08 at 2.42.52 PM,455648,380135,357426,1707.2938775510206,0.3065770773772524,0.8887149431165298,0.42849133476145534,0
rotated_by_30_Screen Shot 2018-06-08 at 2.40.56 PM,488598,414600,323338,1536.3983673469388,0.2466910546982567,0.8921017790803522,0.4278670129050312,0
translation_Screen Shot 2018-06-08 at 2.37.24 PM,450637,370932,290279,924.2967346938775,0.17002878458809492,0.9182206800519249,0.3211162683294143,0
rotated_by_60_Screen Shot 2018-06-07 at 3.02.24 PM,393448,266759,251870,1774.951020408163,0.21485599528258753,0.8855065802688096,0.3754559597945325,0
vertical_flip_Screen Shot 2018-06-08 at 2.35.03 PM,579796,549768,444325,309.2261224489796,0.42160617891083313,0.9264022201438251,0.5312359999979949,0
rotated_by_30_Screen Shot 2018-06-07 at 2.38.13 PM,492740,394686,359911,1537.0710204081633,0.30491120917580183,0.9007872344982754,0.4707981439364267,0
rotated_by_75_Screen Shot 2018-06-07 at 2.44.26 PM,433510,392414,274588,870.1555102040816,0.09113610291469183,0.9031492408102443,0.2843051943569217,0
Screen Shot 2018-06-08 at 2.28.12 PM,548853,473427,451465,259.5257142857143,0.36318320558132444,0.9658991892813521,0.48920386880358196,0
saltandpepper_Screen Shot 2018-06-08 at 2.50.14 PM,534552,479059,414262,361.6673469387755,0.20780401172409965,0.948656799112631,0.4035763587746575,0
saltandpepper_Screen Shot 2018-06-08 at 2.37.24 PM,546474,465769,382545,310.9469387755102,0.12475782454622251,0.9244150294302194,0.25018280758273387,0
vertical_flip_Screen Shot 2018-06-07 at 2.16.41 PM,544141,416426,381404,783.368163265306,0.3416893377009915,0.9130970295637584,0.4039534409625771,0
vertical_flip_Screen Shot 2018-06-07 at 2.41.32 PM,556218,428438,392264,390.74122448979585,0.3356869289765604,0.9573898192077716,0.4125861623561112,0
rotated_by_60_Screen Shot 2018-06-08 at 2.35.03 PM,481219,451198,345718,1601.386530612245,0.2902555997785954,0.8912538593028695,0.5102983078613357,0
rotated_by_75_Screen Shot 2018-06-07 at 2.46.43 PM,427643,390504,288442,1211.744081632653,0.09506787509267034,0.8554910643167235,0.3137637724235298,0
translation_Screen Shot 2018-06-07 at 2.19.15 PM,419333,288426,251793,1746.4187755102034,0.23430917894300027,0.866036244214833,0.3985549968106937,0
saltandpepper_Screen Shot 2018-06-07 at 3.05.38 PM,516424,495138,392915,444.5277551020408,0.27220925018273695,0.9390942519880441,0.40169149115512126,0
rotated_by_45_Screen Shot 2018-06-07 at 2.37.53 PM,473289,372739,349329,1831.5326530612238,0.39692854506516256,0.9033597521423801,0.5578883167265472,0
rotated_by_45_Screen Shot 2018-06-07 at 3.03.12 PM,431843,380789,290137,2167.161632653061,0.26930626473077135,0.8734118052513096,0.4297189312579727,0
Screen Shot 2018-06-07 at 2.58.47 PM,581676,536852,479098,163.0134693877551,0.3081427213046652,0.9670060046899196,0.5643706231061805,0
rotated_by_30_Screen Shot 2018-06-08 at 2.36.43 PM,495843,381117,352063,1614.0391836734693,0.3043450441071008,0.8931095621129943,0.48684709744879484,0
rotated_by_45_Screen Shot 2018-06-07 at 3.02.02 PM,412119,346244,302830,2014.5906122448978,0.20273823148078582,0.8751512854782507,0.35218501140697267,0
rotated_by_45_Screen Shot 2018-06-08 at 2.30.45 PM,309103,239566,201417,1894.1232653061224,0.16394094892834696,0.8450958067269118,0.31889609216269027,0
saltandpepper_Screen Shot 2018-06-08 at 2.36.55 PM,573617,469208,430266,454.56081632653064,0.36992766946130096,0.9237061978556946,0.4445070569319266,0
vertical_flip_Screen Shot 2018-06-07 at 2.44.05 PM,509119,341376,265538,377.52857142857147,0.02105109707465735,0.9304114837174499,0.12003468024542732,0
vertical_flip_Screen Shot 2018-06-08 at 2.49.40 PM,552784,517565,482259,418.37795918367345,0.5423187448274802,0.9423339161866953,0.5994488345703624,0
vertical_flip_Screen Shot 2018-06-08 at 2.39.26 PM,507383,427659,351136,781.1991836734695,0.3399369076870444,0.9229270331107895,0.3889050719743093,0
rotated_by_60_Screen Shot 2018-06-08 at 2.34.47 PM,510632,466092,359744,1846.554693877551,0.3065804736750486,0.8833123095689506,0.577477575140954,0
rotated_by_60_Screen Shot 2018-06-07 at 2.46.52 PM,469298,346373,297004,1851.7591836734696,0.21119264277317057,0.8657354092622224,0.36247312656348774,0
saltandpepper_Screen Shot 2018-06-07 at 2.45.35 PM,546926,463376,376359,1021.6420408163266,0.3891247560895467,0.8852117999449223,0.4273858077397769,0
vertical_flip_Screen Shot 2018-06-07 at 2.23.51 PM,573956,441095,385445,467.9722448979592,0.31669011363103344,0.937017186480155,0.39204879349899374,0
rotated_by_15_Screen Shot 2018-06-07 at 2.35.38 PM,531401,473374,341580,1536.0624489795919,0.11252062608825826,0.858867068211719,0.40548185050691454,0
saltandpepper_Screen Shot 2018-06-07 at 2.31.43 PM,598585,499327,455320,547.1428571428571,0.4465103715145418,0.9121988038423527,0.5271298160059138,0
saltandpepper_Screen Shot 2018-06-07 at 3.03.46 PM,514160,415415,401632,1048.6926530612245,0.33575540967649414,0.8999495332221064,0.3920955416562947,0
rotated_by_30_Screen Shot 2018-06-07 at 2.42.58 PM,400438,301769,295385,1588.2828571428572,0.1955031740033848,0.9147103231585142,0.43651167042558486,0
rotated_by_75_Screen Shot 2018-06-07 at 2.52.09 PM,398023,309427,272048,2013.405714285714,0.15786080361967697,0.8346156036735155,0.289148873742855,0
rotated_by_30_Screen Shot 2018-06-07 at 3.03.38 PM,459689,337022,296721,1865.9195918367348,0.23818363762264122,0.8738657492992132,0.3827110820771955,0
vertical_flip_Screen Shot 2018-06-07 at 2.50.09 PM,586780,546401,439346,228.49551020408165,0.4274281154017617,0.9319100260206811,0.5186711314363768,0
rotated_by_60_Screen Shot 2018-06-08 at 2.48.09 PM,408157,355253,325867,2320.283673469388,0.3850943079158288,0.8812603693792318,0.5425333535440221,0
Screen Shot 2018-06-07 at 2.36.06 PM,548211,467519,364396,757.8669387755102,0.06966032897378795,0.8844553807579992,0.34426643615952596,0
rotated_by_15_Screen Shot 2018-06-08 at 2.45.50 PM,454659,338672,252661,859.7567346938775,0.08068583569395965,0.8764929032630493,0.18182966865159952,0
rotated_by_60_Screen Shot 2018-06-07 at 2.39.53 PM,464031,359911,313567,2248.0926530612246,0.28325280805222575,0.86388504112542,0.44650050910703964,0
rotated_by_15_Screen Shot 2018-06-07 at 3.00.25 PM,344413,312189,315736,2411.4922448979587,0.31743046344887005,0.8936562011438921,0.437075027122692,0
rotated_by_60_Screen Shot 2018-06-08 at 2.48.29 PM,446116,309684,211677,1242.5375510204083,0.1324529102275161,0.85263308267637,0.2267361292966332,0
vertical_flip_Screen Shot 2018-06-08 at 2.25.04 PM,553963,497947,486552,375.85142857142864,0.4258347022840018,0.9574395791719967,0.5652238180631206,0
saltandpepper_Screen Shot 2018-06-07 at 2.58.57 PM,498087,408246,395823,808.8742857142856,0.34898018856614454,0.9322655430779709,0.40907242264787425,0
rotated_by_15_Screen Shot 2018-06-07 at 2.56.16 PM,496452,418678,269885,1823.025714285714,0.1849643976683927,0.8579341475097185,0.32221726385538585,0
saltandpepper_Screen Shot 2018-06-07 at 2.37.53 PM,582625,482704,459474,746.1024489795918,0.5524109438592434,0.9252989168893477,0.5916884940762464,0
saltandpepper_Screen Shot 2018-06-07 at 2.46.52 PM,570830,448611,399301,588.7828571428571,0.2811070220590291,0.9167472998252804,0.35395232867932447,0
rotated_by_75_Screen Shot 2018-06-07 at 2.23.02 PM,490670,377681,358928,1198.1804081632654,0.3010718046748634,0.9141584159066389,0.449561813407217,0
rotated_by_15_Screen Shot 2018-06-07 at 3.17.25 PM,445951,351893,314919,1517.3820408163267,0.16907790692137442,0.8751568423359221,0.3019673846099834,0
rotated_by_60_Screen Shot 2018-06-07 at 3.06.51 PM,493559,383040,277870,1821.825306122449,0.21591682419108296,0.8724996230987062,0.3763816540280792,0
rotated_by_75_Screen Shot 2018-06-08 at 2.30.31 PM,438882,374068,257808,1972.417142857143,0.14885429452852042,0.8316376543335363,0.320263944935681,0
vertical_flip_Screen Shot 2018-06-08 at 2.52.57 PM,560774,517551,412342,212.92000000000002,0.26530141283103975,0.9586957121873152,0.46322816321446586,0
vertical_flip_Screen Shot 2018-06-08 at 2.38.33 PM,545422,481100,436616,318.00081632653064,0.3567404146554789,0.9628062379013658,0.4718002494907869,0
translation_Screen Shot 2018-06-07 at 2.56.34 PM,408043,262635,230162,2013.3016326530612,0.19400167884647798,0.8702236422194388,0.34479542007814423,0
rotated_by_45_Screen Shot 2018-06-07 at 2.38.28 PM,481878,382944,353373,1426.6685714285716,0.31853606204607887,0.9125998037282018,0.48856501015445575,0
saltandpepper_Screen Shot 2018-06-08 at 2.40.09 PM,545929,410281,375963,448.5297959183673,0.2592818390348833,0.9561750805248573,0.3623880387142593,0
translation_Screen Shot 2018-06-08 at 2.39.02 PM,392276,322858,308721,2071.6408163265305,0.3330385896670438,0.8876454218842805,0.47814010294390463,0
rotated_by_15_Screen Shot 2018-06-08 at 2.29.20 PM,486249,396778,351368,1400.3959183673467,0.28552413497544776,0.8927842718476028,0.4130358543170648,0
vertical_flip_Screen Shot 2018-06-08 at 2.48.15 PM,474992,399152,342917,742.9730612244899,0.325763767915439,0.9430183377810083,0.3731643201103552,0
vertical_flip_Screen Shot 2018-06-08 at 2.26.34 PM,409266,325846,223952,222.74693877551024,0.02170760983767305,0.9653196638457952,0.2030691929899679,0
saltandpepper_Screen Shot 2018-06-07 at 2.43.13 PM,439713,333666,329481,525.775918367347,0.22165182012057905,0.9605181526324826,0.3028231773103779,0
saltandpepper_Screen Shot 2018-06-07 at 2.24.02 PM,510165,412693,382735,714.1791836734694,0.2752766962080493,0.9259410342499654,0.3575044035365287,0
rotated_by_30_Screen Shot 2018-06-07 at 3.04.04 PM,456440,364806,271107,1708.1518367346944,0.22470527691708905,0.8730182768472006,0.3849086441087443,0
rotated_by_75_Screen Shot 2018-06-07 at 2.59.09 PM,416584,379081,349954,3266.668979591837,0.2574497682532995,0.7910305609079794,0.39244388387274476,0
rotated_by_60_Screen Shot 2018-06-07 at 2.59.52 PM,371925,245008,201502,3097.8126530612253,0.1853778068665015,0.7754777465751468,0.3046927504765589,0
vertical_flip_Screen Shot 2018-06-08 at 2.30.26 PM,539842,482937,379079,415.42204081632656,0.171984279087444,0.9326661717071515,0.3791053902434915,0
Screen Shot 2018-06-07 at 2.46.52 PM,572269,449233,399651,450.69795918367345,0.2876838817638883,0.9360590855789659,0.3643797027226663,0
vertical_flip_Screen Shot 2018-06-08 at 2.41.16 PM,513720,487594,452916,361.44326530612244,0.4445028202210942,0.9619873924897078,0.5161099121133829,0
rotated_by_75_Screen Shot 2018-06-08 at 2.25.04 PM,473001,416971,405561,1874.617142857143,0.31210494395846294,0.88163507032336,0.4949316320123362,0
rotated_by_75_Screen Shot 2018-06-07 at 2.43.07 PM,381740,272785,260764,956.0240816326532,0.1608559466370862,0.9397529590576672,0.3206349147625489,0
rotated_by_60_Screen Shot 2018-06-07 at 2.42.37 PM,474685,363640,254191,1201.8036734693878,0.1362275089476637,0.8950485061852387,0.32844218063591646,0
rotated_by_45_Screen Shot 2018-06-08 at 2.48.43 PM,507946,454347,384654,1342.2853061224487,0.26706590619307596,0.9157499011646545,0.496810231401381,0
rotated_by_45_Screen Shot 2018-06-07 at 2.33.47 PM,454017,362449,299727,2296.62,0.2264535629217023,0.8355008806501444,0.37224638005521343,0
Screen Shot 2018-06-07 at 3.05.46 PM,399453,334013,269535,252.0779591836735,0.02707141126333132,0.9658845774842107,0.20304861619389936,0
rotated_by_30_Screen Shot 2018-06-07 at 2.45.09 PM,511946,454181,320064,1158.113469387755,0.15011782128233678,0.9097732976309011,0.46668545400168093,0
rotated_by_75_Screen Shot 2018-06-08 at 2.24.09 PM,531561,442854,392245,1761.8763265306125,0.32655854472365037,0.8538489471216564,0.4530759643037321,0
rotated_by_45_Screen Shot 2018-06-07 at 2.38.38 PM,423261,341679,219036,1679.8571428571424,0.19377999693895384,0.8917927881652988,0.41300652971102425,0
Screen Shot 2018-06-08 at 2.48.52 PM,523493,460404,427978,527.3624489795918,0.4863421597769515,0.9549445658605142,0.5454071907881572,0
rotated_by_60_Screen Shot 2018-06-07 at 3.05.53 PM,451216,369858,329829,2050.2906122448976,0.2811916097007474,0.8735433904715351,0.4513136424528251,0
rotated_by_30_Screen Shot 2018-06-08 at 2.39.26 PM,409572,329866,253903,1964.1073469387757,0.23874480877103632,0.8646809556305097,0.37077468178826756,0
rotated_by_60_Screen Shot 2018-06-08 at 2.31.33 PM,455282,395385,353542,1682.2742857142857,0.3588092900445037,0.899934701717054,0.5193293525687764,0
rotated_by_75_Screen Shot 2018-06-07 at 2.58.38 PM,431333,384349,353744,2780.269795918368,0.3547625635099316,0.8406075761315198,0.514027465414761,0
saltandpepper_Screen Shot 2018-06-08 at 2.28.00 PM,524549,454363,422333,622.2530612244898,0.426034278156228,0.9361236873613007,0.515013269104247,0
Screen Shot 2018-06-08 at 2.25.43 PM,564994,448520,362360,658.5542857142857,0.34619211370543485,0.924534945047088,0.4206569935091481,0
rotated_by_60_Screen Shot 2018-06-07 at 2.46.04 PM,486719,427067,338461,1957.904489795918,0.37803796507811194,0.8749216739018347,0.5213064547659901,0
rotated_by_60_Screen Shot 2018-06-08 at 2.33.04 PM,408736,336627,265593,1532.1297959183673,0.1869011191018735,0.8799937002765341,0.35063949927853344,0
rotated_by_15_Screen Shot 2018-06-08 at 2.41.44 PM,486586,421132,366641,1511.5297959183674,0.30110790841732066,0.9032270069463245,0.4507900259306482,0
vertical_flip_Screen Shot 2018-06-08 at 2.29.10 PM,570580,522405,459954,341.9563265306123,0.30921041172185837,0.9389679208469107,0.5159519422877014,0
